page,text,font_name,font_size,style,color_rgb,color_hex,bbox
25,34.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 195.54869079589844, 102.6240005493164, 206.70724487304688)"
25,Dr. Jitendra,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 195.78868103027344, 169.8361053466797, 206.94723510742188)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 195.78868103027344, 472.95916748046875, 206.94723510742188)"
25,35.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 209.2286834716797, 102.6240005493164, 220.38723754882812)"
25,Sh. Jorawar Singh,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 209.46873474121094, 195.5904998779297, 220.62728881835938)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 209.46873474121094, 472.95916748046875, 220.62728881835938)"
25,36.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 222.92869567871094, 102.6240005493164, 234.08724975585938)"
25,Sh. Giri Raj,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 223.16868591308594, 170.56187438964844, 234.32723999023438)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 223.16868591308594, 472.95916748046875, 234.32723999023438)"
25,37.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 236.6086883544922, 102.6240005493164, 247.76724243164062)"
25,Sh. Kuldeep Kaushik,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 236.8486785888672, 207.83767700195312, 248.00723266601562)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 236.8486785888672, 472.95916748046875, 248.00723266601562)"
25,38.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 250.28868103027344, 102.6240005493164, 261.4472351074219)"
25,Dr. Siddhidatri Bhardwaj,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 250.5287322998047, 223.8245849609375, 261.6872863769531)"
25,"Assistant Professor, BHU (2017)",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 250.5287322998047, 387.51007080078125, 261.6872863769531)"
25,39.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 264.2087097167969, 102.6240005493164, 275.3672790527344)"
25,Ms. Richa,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 264.4486999511719, 163.6268310546875, 275.6072692871094)"
25,"Raj Bhasha Adhikari, PNB (2017)",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 264.4486999511719, 392.882568359375, 275.6072692871094)"
25,40.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 277.8887023925781, 102.6240005493164, 289.0472717285156)"
25,Prof. Ram Nath Jha,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 278.1286926269531, 201.4772491455078, 289.2872619628906)"
25,"Professor, SSIS, JNU, New Delhi (2017)",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 278.1286926269531, 419.2720031738281, 289.2872619628906)"
25,41.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 291.5686950683594, 102.6240005493164, 302.7272644042969)"
25,Dr. Brajesh Pandey,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 291.8086853027344, 200.6405792236328, 302.9672546386719)"
25,"Associate Professor, SSIS, JNU, New Delhi (2017)",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 291.8086853027344, 460.5092468261719, 302.9672546386719)"
25,42.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 305.2787170410156, 102.6240005493164, 316.4372863769531)"
25,Ms. Kiran,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 305.5187072753906, 162.9917755126953, 316.6772766113281)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 305.5187072753906, 472.95916748046875, 316.6772766113281)"
25,43.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 318.9587097167969, 102.6240005493164, 330.1172790527344)"
25,Mr. Virendra,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 319.1986999511719, 175.3810577392578, 330.3572692871094)"
25,"Assistant Professor, HES - II, Govt. of Haryna (2017) ",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 319.1986999511719, 472.95916748046875, 330.3572692871094)"
25,44.,Times New Roman,10.08,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 332.6387023925781, 102.6240005493164, 343.7972717285156)"
25,Dr. Ravi Prabhat,Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(122.44999694824219, 332.8786926269531, 189.98605346679688, 344.0372619628906)"
25,"Assistant Professor, MDU (2017)",Times New Roman,10.08,regular,"(0, 32, 96)",#002060,"(255.22000122070312, 332.8786926269531, 389.7577819824219, 344.0372619628906)"
25,12. Others  ,"Times New Roman,Bold",13.92,bold,"(112, 48, 160)",#7030A0,"(72.02400207519531, 367.37725830078125, 141.2899932861328, 382.78668212890625)"
25,,Symbol,11.04,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 395.34478759765625, 95.10240173339844, 408.8246154785156)"
25,IT enabled classrooms at North & South Campus ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 396.60333251953125, 327.3600158691406, 408.8246154785156)"
25,,Symbol,11.04,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 415.2647705078125, 95.10240173339844, 428.74462890625)"
25,Research Laboratory having 10 computers with internet facility. ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 416.5233459472656, 393.1400146484375, 428.74462890625)"
25,,Symbol,11.04,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 434.94476318359375, 95.10240173339844, 448.42462158203125)"
25,Inclusive Print Access Centre for Visually Handicapped Students. ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 436.2033386230469, 401.05999755859375, 448.42462158203125)"
25,Inauguration of Inclusive Print Access Centre ,"Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(73.7040023803711, 635.933349609375, 278.91546630859375, 648.1546630859375)"
25,for Visually Handicapped ,"Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(118.37000274658203, 648.413330078125, 234.6999969482422, 660.6346435546875)"
25,"Student, using Print Access Device ","Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(329.3999938964844, 635.933349609375, 485.83001708984375, 648.1546630859375)"
25,,Symbol,11.04,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 669.7347412109375, 95.10240173339844, 683.214599609375)"
25,Academic Activities beyond Classroom teaching:  ,"Times New Roman,Bold",11.04,bold,"(0, 0, 0)",#000000,"(108.05000305175781, 670.9932861328125, 342.7200012207031, 683.214599609375)"
25,A. ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 689.473388671875, 121.36424255371094, 701.6946411132812)"
25,Shodha - Parishad,"Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(121.48999786376953, 689.473388671875, 204.2749786376953, 701.6946411132812)"
25, for Research students,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(204.07000732421875, 689.473388671875, 301.165283203125, 701.6946411132812)"
25,B. ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 702.193359375, 120.87847900390625, 714.4146118164062)"
25,Swadhyaya - Mandala,"Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(121.01000213623047, 702.193359375, 219.90234375, 714.4146118164062)"
25, for PG students   ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(219.94000244140625, 702.193359375, 299.2799987792969, 714.4146118164062)"
25,C. ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(108.05000305175781, 714.913330078125, 120.87848663330078, 727.1346435546875)"
25,Special Lecture of visiting scholars,"Times New Roman,Italic",11.04,italic,"(0, 0, 0)",#000000,"(121.01000213623047, 714.913330078125, 276.1550598144531, 727.1346435546875)"
25, for faculty members and students.         ,Times New Roman,11.04,regular,"(0, 0, 0)",#000000,"(276.3399963378906, 714.913330078125, 453.1700134277344, 727.1346435546875)"
26,"Information Brochure, Department of Sanskrit ",Times New Roman,12.0,regular,"(112, 48, 160)",#7030A0,"(186.07000732421875, 35.64796447753906, 412.1300048828125, 48.93196487426758)"
26,22 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(292.20001220703125, 782.0159301757812, 305.7350158691406, 793.0559692382812)"
26,Professor Narendra Nath Choudhuri Memorial Annual Lecture Series,"Times New Roman,Bold",12.96,bold,"(0, 112, 192)",#0070C0,"(110.93000030517578, 109.672607421875, 501.2073059082031, 124.01933288574219)"
26,Lect.  ,Times New Roman,12.0,regular,"(255, 255, 255)",#FFFFFF,"(75.38400268554688, 159.27796936035156, 105.7699966430664, 172.5619659423828)"
26,Date ,Times New Roman,12.0,regular,"(255, 255, 255)",#FFFFFF,"(135.41000366210938, 159.27796936035156, 160.99000549316406, 172.5619659423828)"
26,Speaker ,Times New Roman,12.0,regular,"(255, 255, 255)",#FFFFFF,"(252.10000610351562, 159.27796936035156, 293.760009765625, 172.5619659423828)"
26,Topic ,Times New Roman,12.0,regular,"(255, 255, 255)",#FFFFFF,"(431.69000244140625, 159.27796936035156, 462.7699890136719, 172.5619659423828)"
26,I ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(85.7040023803711, 173.67799377441406, 92.78399658203125, 186.9619903564453)"
26,13.12.2002 ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(114.29000091552734, 173.67799377441406, 171.30999755859375, 186.9619903564453)"
